CustomerID,Recency,Frequency,AdjMonetary,HadCancellation,HadDiscounts,HadManual,IsMultiCountry,Country,Cluster,Clusterlabel
16667,68,2,567.1800000000001,0,0,0,0,United Kingdom,0,Stable but Passive
16668,15,6,306.71999999999997,0,0,0,0,United Kingdom,2,Occasional but Reachable
16669,24,2,1344.08,0,0,3,0,United Kingdom,0,Stable but Passive
16670,17,11,4022.46,10,0,0,0,United Kingdom,1,VIP Customer
16671,28,3,1692.27,0,0,0,0,United Kingdom,0,Stable but Passive
16672,2,20,8093.59,2,1,0,0,United Kingdom,1,VIP Customer
16674,55,2,304.24,0,0,0,0,United Kingdom,3,At-Risk
16676,34,4,1558.72,3,0,0,0,United Kingdom,0,Stable but Passive
16678,3,12,3013.83,7,0,0,0,United Kingdom,1,VIP Customer
16679,366,1,129.75,0,0,0,0,United Kingdom,3,At-Risk
16680,43,1,183.7,0,0,0,0,United Kingdom,3,At-Risk
16681,73,6,1770.34,0,0,0,0,United Kingdom,0,Stable but Passive
16682,5,5,1028.0,0,0,0,0,United Kingdom,2,Occasional but Reachable
16684,4,28,65892.08,3,1,0,0,United Kingdom,1,VIP Customer
16685,61,2,324.24,0,0,0,0,United Kingdom,3,At-Risk
16686,47,7,2940.53,3,0,0,0,United Kingdom,0,Stable but Passive
16688,1,4,1260.86,0,0,0,0,United Kingdom,2,Occasional but Reachable
16689,76,2,303.26,2,0,1,0,United Kingdom,3,At-Risk
16690,72,2,208.63,1,0,0,0,United Kingdom,3,At-Risk
16692,256,2,1276.0,0,0,0,0,United Kingdom,0,Stable but Passive
16693,69,2,477.86,0,0,0,0,United Kingdom,3,At-Risk
16696,135,4,657.9000000000001,0,0,0,0,United Kingdom,0,Stable but Passive
16697,241,1,112.75,0,0,0,0,United Kingdom,3,At-Risk
16698,227,2,1998.0,0,0,0,0,United Kingdom,0,Stable but Passive
16700,9,13,5040.0,4,0,0,0,United Kingdom,1,VIP Customer
16701,9,13,5150.27,10,0,0,0,United Kingdom,1,VIP Customer
16705,1,20,13946.13,14,0,0,0,United Kingdom,1,VIP Customer
16706,37,3,531.35,0,0,0,0,United Kingdom,0,Stable but Passive
16708,46,1,656.63,0,0,0,0,United Kingdom,2,Occasional but Reachable
16709,85,5,3029.87,0,0,0,0,United Kingdom,0,Stable but Passive
16710,19,10,2467.99,0,0,0,0,United Kingdom,1,VIP Customer
16711,3,5,1651.03,0,0,0,0,United Kingdom,1,VIP Customer
16712,9,11,3596.0099999999998,0,0,1,0,United Kingdom,1,VIP Customer
16713,19,15,6827.88,8,0,0,0,United Kingdom,1,VIP Customer
16714,219,3,879.06,1,0,0,0,United Kingdom,0,Stable but Passive
16715,78,1,301.71999999999997,0,0,0,0,United Kingdom,3,At-Risk
16716,267,2,319.80000000000007,1,0,0,0,United Kingdom,3,At-Risk
16717,24,6,3263.06,37,0,0,0,United Kingdom,0,Stable but Passive
16718,369,1,606.0500000000001,0,0,0,0,United Kingdom,3,At-Risk
16719,15,7,1753.72,2,0,0,0,United Kingdom,1,VIP Customer
16720,26,1,152.95,0,0,0,0,United Kingdom,2,Occasional but Reachable
16721,262,1,292.47,0,0,0,0,United Kingdom,3,At-Risk
16722,17,13,4711.21,3,0,0,0,United Kingdom,1,VIP Customer
16723,91,2,576.4,0,0,0,0,United Kingdom,3,At-Risk
16725,302,6,749.42,1,0,1,0,United Kingdom,0,Stable but Passive
16726,26,5,1358.74,0,0,0,0,United Kingdom,0,Stable but Passive
16727,364,1,256.32,0,0,0,0,United Kingdom,3,At-Risk
16728,46,4,1048.28,0,0,0,0,United Kingdom,0,Stable but Passive
16729,38,21,7041.69,7,0,2,0,United Kingdom,1,VIP Customer
16730,52,3,702.79,2,0,0,0,United Kingdom,0,Stable but Passive
16732,32,1,603.75,0,0,0,0,United Kingdom,2,Occasional but Reachable
16734,52,3,646.76,0,0,0,0,United Kingdom,0,Stable but Passive
16735,79,5,2216.06,3,0,0,0,United Kingdom,0,Stable but Passive
16737,53,1,417.59999999999997,0,0,0,0,United Kingdom,3,At-Risk
16738,298,1,3.75,0,0,0,0,United Kingdom,3,At-Risk
16739,177,1,312.55,3,0,0,0,United Kingdom,3,At-Risk
16743,29,7,2166.88,2,0,0,0,United Kingdom,0,Stable but Passive
16744,11,7,1291.91,0,0,0,0,United Kingdom,1,VIP Customer
16745,87,17,7157.099999999999,1,0,0,0,United Kingdom,1,VIP Customer
16746,5,18,6676.759999999999,3,0,0,0,United Kingdom,1,VIP Customer
16747,38,2,826.9599999999999,3,0,0,0,United Kingdom,0,Stable but Passive
16748,18,5,1515.9,0,0,0,0,United Kingdom,0,Stable but Passive
16750,45,5,623.93,0,0,0,0,United Kingdom,0,Stable but Passive
16751,31,1,1764.72,0,0,0,0,United Kingdom,0,Stable but Passive
16752,373,1,207.5,0,0,0,0,United Kingdom,3,At-Risk
16753,58,1,223.92000000000002,0,0,0,0,United Kingdom,3,At-Risk
16754,372,1,2002.4,0,0,0,0,United Kingdom,3,At-Risk
16755,114,3,1463.23,6,0,0,0,United Kingdom,0,Stable but Passive
16756,215,1,239.4,0,0,0,0,United Kingdom,3,At-Risk
16757,319,1,106.83000000000001,0,0,0,0,United Kingdom,3,At-Risk
16758,65,1,369.34000000000003,0,0,0,0,United Kingdom,3,At-Risk
16759,8,3,772.8399999999999,1,0,0,0,United Kingdom,2,Occasional but Reachable
16761,97,1,316.62,0,0,0,0,United Kingdom,3,At-Risk
16762,20,3,1207.24,0,0,0,0,United Kingdom,0,Stable but Passive
16763,199,1,594.9,1,0,0,0,United Kingdom,3,At-Risk
16764,4,13,2749.9500000000003,12,0,0,0,United Kingdom,1,VIP Customer
16765,294,1,34.0,0,0,0,0,United Kingdom,3,At-Risk
16766,273,2,1145.6,0,0,0,0,United Kingdom,3,At-Risk
16767,31,11,5575.56,0,0,0,0,United Kingdom,1,VIP Customer
16768,48,3,458.04,4,0,0,0,United Kingdom,0,Stable but Passive
16769,260,1,361.54,0,0,0,0,United Kingdom,3,At-Risk
16770,58,5,731.9,1,0,0,0,United Kingdom,0,Stable but Passive
16771,33,5,2218.61,0,0,1,0,United Kingdom,0,Stable but Passive
16773,57,1,171.59,0,0,0,0,United Kingdom,3,At-Risk
16774,68,4,654.92,1,0,0,0,United Kingdom,0,Stable but Passive
16775,10,11,1691.51,0,0,0,0,United Kingdom,1,VIP Customer
16776,60,1,371.54,0,0,0,0,United Kingdom,3,At-Risk
16777,80,2,222.62,0,0,0,0,United Kingdom,3,At-Risk
16778,74,2,245.94,0,0,0,0,United Kingdom,3,At-Risk
16779,2,22,10436.050000000001,11,0,0,0,United Kingdom,1,VIP Customer
16780,100,2,422.24,0,0,0,0,United Kingdom,3,At-Risk
16781,372,1,294.65,2,0,0,0,United Kingdom,3,At-Risk
16782,10,13,2230.3,7,0,0,0,United Kingdom,1,VIP Customer
16784,20,1,107.6,0,0,0,0,United Kingdom,2,Occasional but Reachable
16788,123,2,591.09,0,0,1,0,United Kingdom,3,At-Risk
16789,8,1,80.8,0,0,0,0,United Kingdom,2,Occasional but Reachable
16790,4,6,1520.1200000000001,2,0,0,0,United Kingdom,1,VIP Customer
16791,29,7,1664.78,2,0,1,0,United Kingdom,0,Stable but Passive
16792,282,2,110.38000000000001,0,0,0,0,United Kingdom,3,At-Risk
16793,57,1,243.84,0,0,0,0,United Kingdom,3,At-Risk
16794,1,10,1175.3,2,0,0,0,United Kingdom,1,VIP Customer
16795,365,1,414.88,0,0,0,0,United Kingdom,3,At-Risk
16796,89,1,305.62,0,0,0,0,United Kingdom,3,At-Risk
16800,11,1,1162.65,0,0,0,0,United Kingdom,2,Occasional but Reachable
16801,163,4,842.33,45,0,0,0,United Kingdom,0,Stable but Passive
16803,65,1,332.3,0,0,0,0,United Kingdom,3,At-Risk
16804,23,3,536.99,0,0,0,0,United Kingdom,2,Occasional but Reachable
16805,174,2,460.59,0,0,0,0,United Kingdom,3,At-Risk
16806,103,4,710.26,0,0,1,0,United Kingdom,0,Stable but Passive
16807,143,3,1121.59,0,0,0,0,United Kingdom,0,Stable but Passive
16808,99,2,288.42,0,0,0,0,United Kingdom,3,At-Risk
16809,23,5,912.74,1,0,0,0,United Kingdom,0,Stable but Passive
16810,192,1,275.64000000000004,1,0,0,0,United Kingdom,3,At-Risk
16811,5,2,547.07,0,0,0,0,United Kingdom,2,Occasional but Reachable
16812,361,1,479.35,0,0,0,0,United Kingdom,3,At-Risk
16813,8,10,1652.18,0,0,0,0,United Kingdom,1,VIP Customer
16814,14,21,6388.400000000001,1,0,1,0,United Kingdom,1,VIP Customer
16816,103,4,417.06,0,0,0,0,United Kingdom,0,Stable but Passive
16817,3,9,1446.95,9,0,0,0,United Kingdom,1,VIP Customer
16818,11,11,3317.9700000000003,2,0,0,0,United Kingdom,1,VIP Customer
16820,96,1,497.61,0,0,0,0,United Kingdom,3,At-Risk
16823,227,1,358.38,0,0,0,0,United Kingdom,3,At-Risk
16824,16,2,460.64,0,0,0,0,United Kingdom,2,Occasional but Reachable
16825,39,2,775.1800000000001,0,0,0,0,United Kingdom,0,Stable but Passive
16826,51,1,341.7,0,0,0,0,United Kingdom,3,At-Risk
16828,93,2,128.5,0,0,0,0,United Kingdom,3,At-Risk
16829,157,1,197.22,0,0,0,0,United Kingdom,3,At-Risk
16830,39,1,325.91,0,0,0,0,United Kingdom,2,Occasional but Reachable
16832,184,3,199.15,0,0,0,0,United Kingdom,3,At-Risk
16833,1,4,1106.53,0,0,0,0,United Kingdom,2,Occasional but Reachable
16834,228,1,413.46,0,0,0,0,United Kingdom,3,At-Risk
16835,128,2,180.85,0,0,0,0,United Kingdom,3,At-Risk
16836,40,2,251.87,0,0,0,0,United Kingdom,2,Occasional but Reachable
16837,31,11,3167.73,1,0,0,0,United Kingdom,1,VIP Customer
16838,197,2,582.9,1,0,0,0,United Kingdom,3,At-Risk
16839,9,34,15357.779999999999,32,0,0,0,United Kingdom,1,VIP Customer
16841,37,6,1774.62,1,0,0,0,United Kingdom,0,Stable but Passive
16842,101,3,1260.44,1,0,0,0,United Kingdom,0,Stable but Passive
16843,43,16,10183.82,1,0,0,0,United Kingdom,1,VIP Customer
16846,50,1,214.32,0,0,0,0,United Kingdom,3,At-Risk
16847,43,1,193.44,0,0,0,0,United Kingdom,3,At-Risk
16848,53,1,281.42,0,0,0,0,United Kingdom,3,At-Risk
16849,187,1,124.57,0,0,0,0,United Kingdom,3,At-Risk
16850,334,1,332.41,0,0,0,0,United Kingdom,3,At-Risk
16851,4,3,342.45,0,0,0,0,United Kingdom,2,Occasional but Reachable
16852,10,2,144.91000000000003,0,0,0,0,United Kingdom,2,Occasional but Reachable
16855,24,2,328.4,0,0,0,0,United Kingdom,2,Occasional but Reachable
16856,15,1,35.400000000000006,0,0,0,0,United Kingdom,2,Occasional but Reachable
16858,369,1,345.89000000000004,3,0,0,0,United Kingdom,3,At-Risk
16859,145,2,473.13999999999993,20,0,0,0,United Kingdom,3,At-Risk
16861,60,2,151.64999999999998,2,0,0,0,United Kingdom,3,At-Risk
16863,31,2,481.35,2,0,0,0,United Kingdom,2,Occasional but Reachable
16866,141,3,207.73999999999998,0,0,0,0,United Kingdom,3,At-Risk
16869,23,4,797.32,1,0,0,0,United Kingdom,0,Stable but Passive
16871,22,6,2761.4900000000002,2,0,0,0,United Kingdom,0,Stable but Passive
16872,77,3,680.02,0,0,0,0,United Kingdom,0,Stable but Passive
16873,5,6,7066.3099999999995,10,0,0,0,United Kingdom,1,VIP Customer
16875,67,5,2023.4700000000003,11,0,0,0,United Kingdom,0,Stable but Passive
16877,12,6,846.62,0,0,0,0,United Kingdom,0,Stable but Passive
16878,84,1,0.0,3,0,0,0,United Kingdom,3,At-Risk
16880,31,7,1491.43,0,0,0,0,United Kingdom,0,Stable but Passive
16881,67,1,432.0,0,0,0,0,United Kingdom,3,At-Risk
16882,67,3,705.12,0,0,0,0,United Kingdom,0,Stable but Passive
16883,187,2,272.48,0,0,0,0,United Kingdom,3,At-Risk
16884,38,2,429.84000000000003,0,0,0,0,United Kingdom,2,Occasional but Reachable
16885,15,3,450.41,0,0,0,0,United Kingdom,2,Occasional but Reachable
16887,35,1,192.32999999999998,0,0,0,0,United Kingdom,2,Occasional but Reachable
16889,195,3,1578.67,0,0,0,0,United Kingdom,0,Stable but Passive
16891,2,5,742.43,0,0,0,0,United Kingdom,2,Occasional but Reachable
16892,1,5,489.49000000000007,2,0,0,0,United Kingdom,2,Occasional but Reachable
16893,367,1,145.93,0,0,0,0,United Kingdom,3,At-Risk
16895,65,1,202.27,0,0,0,0,United Kingdom,3,At-Risk
16897,299,2,213.02999999999997,7,0,0,0,United Kingdom,3,At-Risk
16898,26,3,436.67999999999995,1,0,0,0,United Kingdom,2,Occasional but Reachable
16899,8,6,1271.06,0,0,0,0,United Kingdom,1,VIP Customer
16900,17,3,187.69000000000005,2,0,1,0,United Kingdom,2,Occasional but Reachable
16902,116,1,1706.88,0,0,0,0,United Kingdom,0,Stable but Passive
16903,29,1,363.2,0,0,0,0,United Kingdom,2,Occasional but Reachable
16904,4,16,3646.1499999999996,0,0,1,0,United Kingdom,1,VIP Customer
16905,5,7,3020.65,1,0,0,0,United Kingdom,1,VIP Customer
16906,82,4,559.59,0,0,0,0,United Kingdom,0,Stable but Passive
16907,29,5,928.76,0,0,0,0,United Kingdom,0,Stable but Passive
16909,72,1,364.14,1,0,0,0,United Kingdom,3,At-Risk
16910,4,8,1508.96,0,0,0,0,United Kingdom,1,VIP Customer
16912,29,11,2508.87,4,0,0,0,United Kingdom,1,VIP Customer
16913,290,1,113.44,0,0,0,0,United Kingdom,3,At-Risk
16914,36,1,183.76,0,0,0,0,United Kingdom,3,At-Risk
16915,9,6,621.6800000000001,0,0,0,0,United Kingdom,2,Occasional but Reachable
16916,24,2,562.41,0,0,0,0,United Kingdom,2,Occasional but Reachable
16917,277,1,391.52,0,0,0,0,United Kingdom,3,At-Risk
16918,50,6,1043.34,2,0,0,0,United Kingdom,0,Stable but Passive
16919,156,11,2592.25,0,0,0,0,United Kingdom,0,Stable but Passive
16921,61,1,154.18,0,0,0,0,United Kingdom,3,At-Risk
16923,12,19,6488.3,24,0,0,0,United Kingdom,1,VIP Customer
16924,21,3,722.64,6,0,0,0,United Kingdom,2,Occasional but Reachable
16926,371,1,230.25,0,0,0,0,United Kingdom,3,At-Risk
16927,116,3,543.05,0,0,0,0,United Kingdom,0,Stable but Passive
16928,80,17,2732.7000000000003,4,0,1,0,United Kingdom,1,VIP Customer
16929,4,7,1295.39,0,0,0,0,United Kingdom,1,VIP Customer
16930,26,3,378.89,0,0,0,0,United Kingdom,2,Occasional but Reachable
16931,5,21,4554.87,0,0,0,0,United Kingdom,1,VIP Customer
16932,53,1,150.23000000000002,0,0,0,0,United Kingdom,3,At-Risk
16933,1,2,530.08,5,0,0,0,United Kingdom,2,Occasional but Reachable
16934,55,2,931.03,0,0,0,0,United Kingdom,0,Stable but Passive
16936,26,1,261.9,0,0,0,0,United Kingdom,2,Occasional but Reachable
16938,9,4,1878.4300000000003,1,0,0,0,United Kingdom,0,Stable but Passive
16940,52,3,3049.88,0,0,0,0,United Kingdom,0,Stable but Passive
16942,13,9,1878.51,2,0,0,0,United Kingdom,1,VIP Customer
16943,212,3,816.73,0,0,0,0,United Kingdom,0,Stable but Passive
16945,22,19,4345.5,0,0,0,0,United Kingdom,1,VIP Customer
16947,236,1,406.48,0,0,0,0,United Kingdom,3,At-Risk
16948,139,3,435.02,0,0,0,0,United Kingdom,3,At-Risk
16949,4,6,1161.27,1,0,0,0,United Kingdom,1,VIP Customer
16950,57,3,1178.56,0,0,0,0,United Kingdom,0,Stable but Passive
16951,135,3,1262.75,1,0,0,0,United Kingdom,0,Stable but Passive
16952,109,2,167.61,0,0,0,0,United Kingdom,3,At-Risk
16953,30,1,20.8,0,0,0,0,United Kingdom,3,At-Risk
16954,1,9,2085.08,0,0,0,0,United Kingdom,1,VIP Customer
16955,185,4,493.66999999999996,1,0,0,0,United Kingdom,0,Stable but Passive
16956,18,1,292.34000000000003,2,0,0,0,United Kingdom,2,Occasional but Reachable
16957,239,2,416.64,0,0,0,0,United Kingdom,3,At-Risk
16959,87,1,117.35000000000001,0,0,0,0,United Kingdom,3,At-Risk
16960,39,3,503.15000000000003,0,0,1,0,United Kingdom,0,Stable but Passive
16961,116,1,234.17,0,0,0,0,United Kingdom,3,At-Risk
16963,187,1,110.55000000000001,0,0,0,0,United Kingdom,3,At-Risk
16965,227,1,182.95,0,0,1,0,United Kingdom,3,At-Risk
16966,8,7,2148.47,2,0,1,0,United Kingdom,1,VIP Customer
16967,189,1,319.02,0,0,0,0,United Kingdom,3,At-Risk
16968,4,2,439.43,0,0,0,0,United Kingdom,2,Occasional but Reachable
16969,39,3,650.41,0,0,0,0,United Kingdom,0,Stable but Passive
16971,38,1,232.20999999999998,0,0,1,0,United Kingdom,3,At-Risk
16976,267,1,251.51999999999998,0,0,0,0,United Kingdom,3,At-Risk
16978,78,1,344.33,0,0,0,0,United Kingdom,3,At-Risk
16979,4,6,1809.05,2,0,0,0,United Kingdom,1,VIP Customer
16980,255,2,1028.46,0,0,0,0,United Kingdom,3,At-Risk
16982,61,1,384.06,0,0,0,0,United Kingdom,3,At-Risk
16983,13,7,1894.82,1,0,0,0,United Kingdom,1,VIP Customer
16984,88,2,4370.59,11,0,0,0,United Kingdom,0,Stable but Passive
16985,17,10,5461.62,1,0,0,0,United Kingdom,1,VIP Customer
16986,30,2,1873.2,0,0,0,0,United Kingdom,0,Stable but Passive
16987,3,7,1616.8,0,0,0,0,United Kingdom,1,VIP Customer
16988,5,1,126.12,0,0,0,0,United Kingdom,2,Occasional but Reachable
16989,7,6,1133.25,0,0,0,0,United Kingdom,1,VIP Customer
16990,219,1,179.0,0,0,0,0,United Kingdom,3,At-Risk
16992,11,5,1601.86,2,0,0,0,United Kingdom,0,Stable but Passive
16996,30,6,1427.46,4,0,0,0,United Kingdom,0,Stable but Passive
16997,288,3,702.0,0,0,0,0,United Kingdom,3,At-Risk
16998,150,4,287.02,1,0,1,0,United Kingdom,3,At-Risk
16999,23,2,484.82,0,0,0,0,United Kingdom,2,Occasional but Reachable
17001,1,11,3989.57,0,0,0,0,United Kingdom,1,VIP Customer
17002,86,3,1487.78,1,0,0,0,United Kingdom,0,Stable but Passive
17004,46,2,1312.1399999999999,0,0,0,0,United Kingdom,0,Stable but Passive
17006,5,4,781.78,0,0,0,0,United Kingdom,2,Occasional but Reachable
17007,51,6,877.4300000000001,1,0,0,0,United Kingdom,0,Stable but Passive
17010,18,1,185.46,1,0,0,0,United Kingdom,2,Occasional but Reachable
17011,30,1,270.9,0,0,0,0,United Kingdom,2,Occasional but Reachable
17014,8,3,562.6800000000001,1,0,0,0,United Kingdom,2,Occasional but Reachable
17015,29,3,1838.6100000000001,0,0,0,0,United Kingdom,0,Stable but Passive
17017,3,20,8574.11,16,0,0,0,United Kingdom,1,VIP Customer
17018,41,2,920.1,0,0,0,0,United Kingdom,0,Stable but Passive
17019,11,4,1258.08,0,0,0,0,United Kingdom,2,Occasional but Reachable
17022,31,1,71.0,0,0,0,0,United Kingdom,3,At-Risk
17024,45,3,95.85,0,0,0,0,United Kingdom,3,At-Risk
17025,61,3,357.77,0,0,0,0,United Kingdom,0,Stable but Passive
17026,185,2,154.82999999999998,0,0,0,0,United Kingdom,3,At-Risk
17027,79,6,835.86,2,0,0,0,United Kingdom,0,Stable but Passive
17029,111,2,716.0,0,0,0,0,United Kingdom,3,At-Risk
17030,64,1,146.87,0,0,0,0,United Kingdom,3,At-Risk
17031,12,2,380.35,0,0,0,0,United Kingdom,2,Occasional but Reachable
17033,86,3,1030.14,0,0,0,0,United Kingdom,0,Stable but Passive
17034,16,3,734.5699999999999,2,0,0,0,United Kingdom,2,Occasional but Reachable
17035,246,2,388.33000000000004,4,0,0,0,United Kingdom,3,At-Risk
17037,88,1,1253.22,2,0,0,0,United Kingdom,0,Stable but Passive
17038,30,1,112.4,0,0,0,0,United Kingdom,2,Occasional but Reachable
17040,138,1,449.73,0,0,0,0,United Kingdom,3,At-Risk
17041,27,3,1055.69,1,0,0,0,United Kingdom,0,Stable but Passive
17042,3,5,1036.58,0,0,0,0,United Kingdom,2,Occasional but Reachable
17043,32,4,1735.18,0,0,0,0,United Kingdom,0,Stable but Passive
17044,25,1,897.4300000000001,4,0,0,0,United Kingdom,2,Occasional but Reachable
17045,113,3,339.44,0,0,0,0,United Kingdom,3,At-Risk
17046,157,1,642.02,0,0,0,0,United Kingdom,3,At-Risk
17047,85,3,1100.9,0,0,0,0,United Kingdom,0,Stable but Passive
17048,118,3,864.32,5,0,0,0,United Kingdom,0,Stable but Passive
17049,3,9,5589.83,4,0,0,0,United Kingdom,1,VIP Customer
17050,96,6,3185.64,0,0,0,0,United Kingdom,0,Stable but Passive
17051,194,1,240.89000000000001,0,0,0,0,United Kingdom,3,At-Risk
17052,28,1,399.09,0,0,0,0,United Kingdom,2,Occasional but Reachable
17053,131,1,496.38,1,0,0,0,United Kingdom,3,At-Risk
17054,28,5,1353.83,1,0,0,0,United Kingdom,0,Stable but Passive
17058,82,3,1179.89,0,0,0,0,United Kingdom,0,Stable but Passive
17059,30,5,3080.39,0,0,0,0,United Kingdom,0,Stable but Passive
17060,266,1,234.24,0,0,0,0,United Kingdom,3,At-Risk
17061,74,11,5116.13,2,0,0,0,United Kingdom,1,VIP Customer
17062,314,4,519.35,1,0,1,0,United Kingdom,3,At-Risk
17063,21,7,1421.5900000000001,4,0,0,0,United Kingdom,0,Stable but Passive
17064,59,3,855.45,0,0,0,0,United Kingdom,0,Stable but Passive
17068,12,21,4518.84,1,0,1,0,United Kingdom,1,VIP Customer
17069,28,9,2655.2200000000003,11,0,0,0,United Kingdom,1,VIP Customer
17070,114,1,304.24,0,0,0,0,United Kingdom,3,At-Risk
17071,28,9,2385.48,8,0,0,0,United Kingdom,1,VIP Customer
17073,18,4,1443.59,0,0,1,0,United Kingdom,0,Stable but Passive
17075,18,4,813.77,3,0,0,0,United Kingdom,0,Stable but Passive
17076,36,3,841.0799999999999,0,0,0,0,United Kingdom,0,Stable but Passive
17078,36,2,373.52000000000004,0,0,1,0,United Kingdom,2,Occasional but Reachable
17079,78,1,118.80000000000001,0,0,0,0,United Kingdom,3,At-Risk
17080,22,2,285.5,1,0,0,0,United Kingdom,2,Occasional but Reachable
17081,25,2,288.91,0,0,0,0,United Kingdom,2,Occasional but Reachable
17082,33,2,2003.85,0,0,0,0,United Kingdom,0,Stable but Passive
17083,109,3,1405.78,0,0,0,0,United Kingdom,0,Stable but Passive
17084,35,2,2747.9900000000002,0,0,0,0,United Kingdom,0,Stable but Passive
17085,123,5,1550.8000000000002,2,0,0,0,United Kingdom,0,Stable but Passive
17086,7,6,2050.08,0,0,0,0,United Kingdom,1,VIP Customer
17088,28,4,1991.01,0,0,0,0,United Kingdom,0,Stable but Passive
17090,4,7,1972.5500000000002,1,0,0,0,United Kingdom,1,VIP Customer
17091,3,9,3802.8100000000004,3,0,0,0,United Kingdom,1,VIP Customer
17092,50,4,1774.03,0,0,0,0,United Kingdom,0,Stable but Passive
17094,322,1,270.2,1,0,0,0,United Kingdom,3,At-Risk
17095,23,3,1088.2,2,0,1,0,United Kingdom,0,Stable but Passive
17096,15,4,992.68,4,0,0,0,United Kingdom,0,Stable but Passive
17097,2,8,937.92,2,0,0,0,Spain,1,VIP Customer
17100,18,2,971.74,0,0,0,0,United Kingdom,2,Occasional but Reachable
17101,10,4,1621.73,0,0,0,0,United Kingdom,0,Stable but Passive
17102,262,1,25.5,0,0,0,0,United Kingdom,3,At-Risk
17105,159,2,665.78,0,0,0,0,United Kingdom,3,At-Risk
17107,33,6,10362.48,3,0,0,0,United Kingdom,1,VIP Customer
17109,29,6,865.93,4,0,0,0,United Kingdom,0,Stable but Passive
17110,165,1,163.29999999999998,0,0,0,0,United Kingdom,3,At-Risk
17111,47,1,231.61,0,0,0,0,United Kingdom,3,At-Risk
17114,6,8,739.72,8,0,0,0,United Kingdom,1,VIP Customer
17115,8,3,806.9,4,0,0,0,United Kingdom,2,Occasional but Reachable
17117,288,1,116.19999999999999,0,0,0,0,United Kingdom,3,At-Risk
17118,318,1,157.02,0,0,0,0,United Kingdom,3,At-Risk
17119,3,2,593.61,3,0,0,0,United Kingdom,2,Occasional but Reachable
17120,233,1,307.46,0,0,0,0,United Kingdom,3,At-Risk
17122,119,1,138.32,0,0,0,0,United Kingdom,3,At-Risk
17123,162,1,345.29999999999995,0,0,0,0,United Kingdom,3,At-Risk
17124,185,1,294.24,0,0,0,0,United Kingdom,3,At-Risk
17125,50,1,230.5,0,0,0,0,United Kingdom,3,At-Risk
17126,152,5,976.5500000000001,2,0,0,0,United Kingdom,0,Stable but Passive
17128,335,1,157.09,0,0,0,0,United Kingdom,3,At-Risk
17131,5,5,2463.17,0,0,0,0,United Kingdom,1,VIP Customer
17133,16,7,4892.240000000001,0,0,0,0,United Kingdom,1,VIP Customer
17134,107,2,413.2,0,0,0,0,United Kingdom,3,At-Risk
17135,16,7,1139.73,0,0,0,0,United Kingdom,0,Stable but Passive
17138,276,1,380.5,0,0,0,0,United Kingdom,3,At-Risk
17139,16,12,10567.87,9,0,0,0,United Kingdom,1,VIP Customer
17140,247,1,454.12,0,0,0,0,United Kingdom,3,At-Risk
17142,239,1,579.0,0,0,0,0,United Kingdom,3,At-Risk
17144,1,2,984.57,0,0,0,0,United Kingdom,2,Occasional but Reachable
17146,106,3,749.78,0,0,0,0,United Kingdom,0,Stable but Passive
17147,23,4,1679.6399999999999,4,0,0,0,United Kingdom,0,Stable but Passive
17148,52,1,124.88,0,0,0,0,United Kingdom,3,At-Risk
17152,195,3,1503.5,2,0,0,0,United Kingdom,0,Stable but Passive
17153,24,1,213.78,0,0,0,0,United Kingdom,2,Occasional but Reachable
17154,75,1,329.34,0,0,0,0,United Kingdom,3,At-Risk
17155,18,2,251.70000000000002,0,0,0,0,United Kingdom,2,Occasional but Reachable
17157,8,2,306.55,2,0,0,0,United Kingdom,2,Occasional but Reachable
17158,32,3,1266.97,0,0,0,0,United Kingdom,0,Stable but Passive
17159,22,3,1534.73,1,0,0,0,United Kingdom,0,Stable but Passive
17160,31,6,3518.03,0,0,0,0,United Kingdom,0,Stable but Passive
17162,29,10,1707.21,1,0,0,0,United Kingdom,1,VIP Customer
17163,22,2,293.1,0,0,0,0,United Kingdom,2,Occasional but Reachable
17164,33,7,2466.4,1,0,0,0,United Kingdom,0,Stable but Passive
17165,284,1,158.68,0,0,0,0,United Kingdom,3,At-Risk
17166,39,2,189.49,2,0,0,0,United Kingdom,2,Occasional but Reachable
17169,58,2,816.88,6,0,0,0,United Kingdom,0,Stable but Passive
17171,289,1,224.91,0,0,0,0,United Kingdom,3,At-Risk
17172,79,1,313.26,1,0,0,0,United Kingdom,3,At-Risk
17173,5,8,3755.65,1,0,0,0,United Kingdom,1,VIP Customer
17174,218,1,59.9,0,0,0,0,United Kingdom,3,At-Risk
17175,44,4,1430.94,1,0,0,0,United Kingdom,0,Stable but Passive
17176,202,1,306.13,0,0,0,0,United Kingdom,3,At-Risk
17179,178,3,711.79,0,0,0,0,United Kingdom,0,Stable but Passive
17180,56,4,768.32,3,0,0,0,United Kingdom,0,Stable but Passive
17181,57,2,239.92000000000002,0,0,0,0,United Kingdom,3,At-Risk
17183,8,6,3286.91,3,0,0,0,United Kingdom,1,VIP Customer
17186,47,2,144.0,0,0,0,0,United Kingdom,3,At-Risk
17187,227,1,203.95,0,0,0,0,United Kingdom,3,At-Risk
17188,11,7,2275.58,5,0,0,0,United Kingdom,1,VIP Customer
17189,106,2,383.75,0,0,0,0,United Kingdom,3,At-Risk
